job_id,skill,country,role_category
de_5719989030,scala,Germany,AI_Engineering
de_5719989030,tensorflow,Germany,AI_Engineering
de_5719989030,pytorch,Germany,AI_Engineering
de_5719989030,deep learning,Germany,AI_Engineering
de_5719989030,machine learning,Germany,AI_Engineering
de_5709107590,aws,Germany,AI_Engineering
de_5709107590,generative ai,Germany,AI_Engineering
de_5709107590,computer vision,Germany,AI_Engineering
de_5709107590,deep learning,Germany,AI_Engineering
de_5709107590,machine learning,Germany,AI_Engineering
de_5709107588,aws,Germany,AI_Engineering
de_5709107588,generative ai,Germany,AI_Engineering
de_5709107588,computer vision,Germany,AI_Engineering
de_5709107588,deep learning,Germany,AI_Engineering
de_5709107588,machine learning,Germany,AI_Engineering
de_5710007644,aws,Germany,AI_Engineering
de_5710007644,generative ai,Germany,AI_Engineering
de_5710007644,computer vision,Germany,AI_Engineering
de_5710007644,deep learning,Germany,AI_Engineering
de_5710007644,machine learning,Germany,AI_Engineering
de_5710007658,aws,Germany,AI_Engineering
de_5710007658,generative ai,Germany,AI_Engineering
de_5710007658,computer vision,Germany,AI_Engineering
de_5710007658,deep learning,Germany,AI_Engineering
de_5710007658,machine learning,Germany,AI_Engineering
de_5710535791,aws,Germany,AI_Engineering
de_5710535791,generative ai,Germany,AI_Engineering
de_5710535791,computer vision,Germany,AI_Engineering
de_5710535791,deep learning,Germany,AI_Engineering
de_5710535791,machine learning,Germany,AI_Engineering
de_5719904570,python,Germany,AI_Engineering
de_5719904570,scala,Germany,AI_Engineering
de_5719904570,llm,Germany,AI_Engineering
de_5719904570,deep learning,Germany,AI_Engineering
de_5719904570,machine learning,Germany,AI_Engineering
de_5330331653,python,Germany,AI_Engineering
de_5330331653,scala,Germany,AI_Engineering
de_5330331653,tensorflow,Germany,AI_Engineering
de_5330331653,pytorch,Germany,AI_Engineering
de_5330331653,scikit-learn,Germany,AI_Engineering
de_5330331653,docker,Germany,AI_Engineering
de_5330331653,kubernetes,Germany,AI_Engineering
de_5330331653,machine learning,Germany,AI_Engineering
de_5645437725,scala,Germany,AI_Engineering
de_5645437725,machine learning,Germany,AI_Engineering
de_5709731401,r,Germany,AI_Engineering
de_5709731401,kubernetes,Germany,AI_Engineering
de_5709731401,mlops,Germany,AI_Engineering
de_5709731401,git,Germany,AI_Engineering
de_5709731401,llm,Germany,AI_Engineering
de_5709731401,api,Germany,AI_Engineering
de_5717305536,kubernetes,Germany,AI_Engineering
de_5717305536,mlops,Germany,AI_Engineering
de_5717305536,git,Germany,AI_Engineering
de_5717305536,llm,Germany,AI_Engineering
de_5717305536,api,Germany,AI_Engineering
de_5686304385,python,Germany,AI_Engineering
de_5686304385,java,Germany,AI_Engineering
de_5686304385,tensorflow,Germany,AI_Engineering
de_5686304385,pytorch,Germany,AI_Engineering
de_5686304385,docker,Germany,AI_Engineering
de_5686304385,git,Germany,AI_Engineering
de_5686304385,computer vision,Germany,AI_Engineering
de_5705883244,python,Germany,AI_Engineering
de_5705883244,tensorflow,Germany,AI_Engineering
de_5705883244,pytorch,Germany,AI_Engineering
de_5705883244,docker,Germany,AI_Engineering
de_5705883244,git,Germany,AI_Engineering
de_5705883244,computer vision,Germany,AI_Engineering
de_5712485316,python,Germany,AI_Engineering
de_5712485316,java,Germany,AI_Engineering
de_5712485316,tensorflow,Germany,AI_Engineering
de_5712485316,pytorch,Germany,AI_Engineering
de_5712485316,docker,Germany,AI_Engineering
de_5712485316,kubernetes,Germany,AI_Engineering
de_5712485316,git,Germany,AI_Engineering
de_5712485316,computer vision,Germany,AI_Engineering
de_5684458012,c++,Germany,AI_Engineering
de_5684458012,computer vision,Germany,AI_Engineering
de_5684458012,deep learning,Germany,AI_Engineering
de_5721184769,python,Germany,AI_Engineering
de_5721184769,c++,Germany,AI_Engineering
de_5721184769,computer vision,Germany,AI_Engineering
de_5721184769,machine learning,Germany,AI_Engineering
de_5716266924,c++,Germany,AI_Engineering
de_5716266924,computer vision,Germany,AI_Engineering
de_5716266924,deep learning,Germany,AI_Engineering
de_5489380962,sql,Germany,AI_Engineering
de_5489380962,computer vision,Germany,AI_Engineering
de_5489380962,agile,Germany,AI_Engineering
de_5716564231,python,Germany,AI_Engineering
de_5716564231,c++,Germany,AI_Engineering
de_5716564231,computer vision,Germany,AI_Engineering
de_5716564231,machine learning,Germany,AI_Engineering
de_5701892601,python,Germany,AI_Engineering
de_5701892601,sql,Germany,AI_Engineering
de_5701892601,c++,Germany,AI_Engineering
de_5701892601,tensorflow,Germany,AI_Engineering
de_5701892601,scikit-learn,Germany,AI_Engineering
de_5701892601,spark,Germany,AI_Engineering
de_5701892601,computer vision,Germany,AI_Engineering
de_5701892601,machine learning,Germany,AI_Engineering
de_5701892601,statistics,Germany,AI_Engineering
de_5671208774,python,Germany,AI_Engineering
de_5671208774,c++,Germany,AI_Engineering
de_5671208774,computer vision,Germany,AI_Engineering
de_5710699456,scala,Germany,AI_Engineering
de_5710699456,azure,Germany,AI_Engineering
de_5710699456,mlops,Germany,AI_Engineering
de_5710699456,ci/cd,Germany,AI_Engineering
de_5710699456,nlp,Germany,AI_Engineering
de_5710699456,llm,Germany,AI_Engineering
de_5710699456,computer vision,Germany,AI_Engineering
de_5710699456,machine learning,Germany,AI_Engineering
de_5710699456,sap,Germany,AI_Engineering
de_5703941729,scala,Germany,AI_Engineering
de_5703941729,docker,Germany,AI_Engineering
de_5703941729,kubernetes,Germany,AI_Engineering
de_5703941729,ci/cd,Germany,AI_Engineering
de_5703941729,generative ai,Germany,AI_Engineering
de_5703941729,api,Germany,AI_Engineering
de_5483605320,python,Germany,AI_Engineering
de_5483605320,scala,Germany,AI_Engineering
de_5479788593,python,Germany,AI_Engineering
de_5479788593,scala,Germany,AI_Engineering
de_5722141704,python,Germany,AI_Engineering
de_5722141704,scala,Germany,AI_Engineering
de_5697022341,python,Germany,AI_Engineering
de_5697022341,scala,Germany,AI_Engineering
de_5697022341,airflow,Germany,AI_Engineering
de_5697022341,aws,Germany,AI_Engineering
de_5697022341,azure,Germany,AI_Engineering
de_5697022341,gcp,Germany,AI_Engineering
de_5697022341,docker,Germany,AI_Engineering
de_5697022341,kubernetes,Germany,AI_Engineering
de_5697022341,mlflow,Germany,AI_Engineering
de_5697022341,mlops,Germany,AI_Engineering
de_5697022341,git,Germany,AI_Engineering
de_5697022341,ci/cd,Germany,AI_Engineering
de_5697022341,llm,Germany,AI_Engineering
de_5697022341,generative ai,Germany,AI_Engineering
de_5697022341,deep learning,Germany,AI_Engineering
de_5697022341,machine learning,Germany,AI_Engineering
de_5697022341,api,Germany,AI_Engineering
de_5714019990,python,Germany,AI_Engineering
de_5714019990,azure,Germany,AI_Engineering
de_5714019990,llm,Germany,AI_Engineering
de_5714019990,generative ai,Germany,AI_Engineering
de_5714019990,machine learning,Germany,AI_Engineering
de_5702282860,python,Germany,AI_Engineering
de_5702282860,docker,Germany,AI_Engineering
de_5702282860,llm,Germany,AI_Engineering
de_5702282860,generative ai,Germany,AI_Engineering
de_5062251316,julia,Germany,AI_Engineering
de_5062251316,llm,Germany,AI_Engineering
de_5062251316,generative ai,Germany,AI_Engineering
de_5497963589,llm,Germany,AI_Engineering
de_5497963589,generative ai,Germany,AI_Engineering
de_5497963589,computer vision,Germany,AI_Engineering
de_5497963589,deep learning,Germany,AI_Engineering
de_5497963589,machine learning,Germany,AI_Engineering
de_5567372192,nlp,Germany,AI_Engineering
de_5567372192,llm,Germany,AI_Engineering
de_5567372192,generative ai,Germany,AI_Engineering
de_5567372192,computer vision,Germany,AI_Engineering
de_5567372192,deep learning,Germany,AI_Engineering
de_5567372192,machine learning,Germany,AI_Engineering
de_5567372192,rag,Germany,AI_Engineering
de_5567372192,statistics,Germany,AI_Engineering
de_5502417531,python,Germany,AI_Engineering
de_5502417531,c++,Germany,AI_Engineering
de_5502417531,llm,Germany,AI_Engineering
de_5502417531,generative ai,Germany,AI_Engineering
de_5502417531,computer vision,Germany,AI_Engineering
de_5502417531,deep learning,Germany,AI_Engineering
de_5502417531,machine learning,Germany,AI_Engineering
de_5502417531,statistics,Germany,AI_Engineering
de_5497947816,python,Germany,AI_Engineering
de_5497947816,c++,Germany,AI_Engineering
de_5497947816,llm,Germany,AI_Engineering
de_5497947816,generative ai,Germany,AI_Engineering
de_5497947816,computer vision,Germany,AI_Engineering
de_5497947816,deep learning,Germany,AI_Engineering
de_5497947816,machine learning,Germany,AI_Engineering
de_5497947816,statistics,Germany,AI_Engineering
de_5497947875,python,Germany,AI_Engineering
de_5497947875,c++,Germany,AI_Engineering
de_5497947875,llm,Germany,AI_Engineering
de_5497947875,generative ai,Germany,AI_Engineering
de_5497947875,computer vision,Germany,AI_Engineering
de_5497947875,deep learning,Germany,AI_Engineering
de_5497947875,machine learning,Germany,AI_Engineering
de_5497947875,statistics,Germany,AI_Engineering
de_5497947817,python,Germany,AI_Engineering
de_5497947817,c++,Germany,AI_Engineering
de_5497947817,llm,Germany,AI_Engineering
de_5497947817,generative ai,Germany,AI_Engineering
de_5497947817,computer vision,Germany,AI_Engineering
de_5497947817,deep learning,Germany,AI_Engineering
de_5497947817,machine learning,Germany,AI_Engineering
de_5497947817,statistics,Germany,AI_Engineering
de_5501039552,python,Germany,AI_Engineering
de_5501039552,c++,Germany,AI_Engineering
de_5501039552,llm,Germany,AI_Engineering
de_5501039552,generative ai,Germany,AI_Engineering
de_5501039552,computer vision,Germany,AI_Engineering
de_5501039552,deep learning,Germany,AI_Engineering
de_5501039552,machine learning,Germany,AI_Engineering
de_5501039552,statistics,Germany,AI_Engineering
de_5501038893,python,Germany,AI_Engineering
de_5501038893,c++,Germany,AI_Engineering
de_5501038893,llm,Germany,AI_Engineering
de_5501038893,generative ai,Germany,AI_Engineering
de_5501038893,computer vision,Germany,AI_Engineering
de_5501038893,deep learning,Germany,AI_Engineering
de_5501038893,machine learning,Germany,AI_Engineering
de_5501038893,statistics,Germany,AI_Engineering
de_5501038974,python,Germany,AI_Engineering
de_5501038974,c++,Germany,AI_Engineering
de_5501038974,llm,Germany,AI_Engineering
de_5501038974,generative ai,Germany,AI_Engineering
de_5501038974,computer vision,Germany,AI_Engineering
de_5501038974,deep learning,Germany,AI_Engineering
de_5501038974,machine learning,Germany,AI_Engineering
de_5501038974,statistics,Germany,AI_Engineering
de_5528565169,python,Germany,AI_Engineering
de_5528565169,pytorch,Germany,AI_Engineering
de_5528565169,kubernetes,Germany,AI_Engineering
de_5528565169,mlops,Germany,AI_Engineering
de_5528565169,ci/cd,Germany,AI_Engineering
de_5528565169,generative ai,Germany,AI_Engineering
de_5630540290,python,Germany,AI_Engineering
de_5630540290,scala,Germany,AI_Engineering
de_5630540290,pytorch,Germany,AI_Engineering
de_5630540290,kubernetes,Germany,AI_Engineering
de_5630540290,mlops,Germany,AI_Engineering
de_5630540290,ci/cd,Germany,AI_Engineering
de_5630540290,llm,Germany,AI_Engineering
de_5630540290,generative ai,Germany,AI_Engineering
de_5630540290,machine learning,Germany,AI_Engineering
de_5630540290,api,Germany,AI_Engineering
de_5630540289,python,Germany,AI_Engineering
de_5630540289,scala,Germany,AI_Engineering
de_5630540289,pytorch,Germany,AI_Engineering
de_5630540289,kubernetes,Germany,AI_Engineering
de_5630540289,mlops,Germany,AI_Engineering
de_5630540289,ci/cd,Germany,AI_Engineering
de_5630540289,llm,Germany,AI_Engineering
de_5630540289,generative ai,Germany,AI_Engineering
de_5630540289,machine learning,Germany,AI_Engineering
de_5630540289,api,Germany,AI_Engineering
de_5713342186,python,Germany,AI_Engineering
de_5713342186,scala,Germany,AI_Engineering
de_5713342186,pytorch,Germany,AI_Engineering
de_5713342186,kubernetes,Germany,AI_Engineering
de_5713342186,mlops,Germany,AI_Engineering
de_5713342186,ci/cd,Germany,AI_Engineering
de_5713342186,llm,Germany,AI_Engineering
de_5713342186,generative ai,Germany,AI_Engineering
de_5713342186,machine learning,Germany,AI_Engineering
de_5713342186,api,Germany,AI_Engineering
de_5713342183,python,Germany,AI_Engineering
de_5713342183,scala,Germany,AI_Engineering
de_5713342183,pytorch,Germany,AI_Engineering
de_5713342183,kubernetes,Germany,AI_Engineering
de_5713342183,mlops,Germany,AI_Engineering
de_5713342183,ci/cd,Germany,AI_Engineering
de_5713342183,llm,Germany,AI_Engineering
de_5713342183,generative ai,Germany,AI_Engineering
de_5713342183,machine learning,Germany,AI_Engineering
de_5713342183,api,Germany,AI_Engineering
de_5713342185,python,Germany,AI_Engineering
de_5713342185,scala,Germany,AI_Engineering
de_5713342185,pytorch,Germany,AI_Engineering
de_5713342185,kubernetes,Germany,AI_Engineering
de_5713342185,mlops,Germany,AI_Engineering
de_5713342185,ci/cd,Germany,AI_Engineering
de_5713342185,llm,Germany,AI_Engineering
de_5713342185,generative ai,Germany,AI_Engineering
de_5713342185,machine learning,Germany,AI_Engineering
de_5713342185,api,Germany,AI_Engineering
de_5720098207,python,Germany,AI_Engineering
de_5720098207,pytorch,Germany,AI_Engineering
de_5720098207,kubernetes,Germany,AI_Engineering
de_5720098207,mlops,Germany,AI_Engineering
de_5720098207,ci/cd,Germany,AI_Engineering
de_5720098207,llm,Germany,AI_Engineering
de_5720098207,generative ai,Germany,AI_Engineering
de_5720098207,machine learning,Germany,AI_Engineering
de_5720098204,python,Germany,AI_Engineering
de_5720098204,pytorch,Germany,AI_Engineering
de_5720098204,kubernetes,Germany,AI_Engineering
de_5720098204,mlops,Germany,AI_Engineering
de_5720098204,ci/cd,Germany,AI_Engineering
de_5720098204,llm,Germany,AI_Engineering
de_5720098204,generative ai,Germany,AI_Engineering
de_5720098204,machine learning,Germany,AI_Engineering
de_5720098195,python,Germany,AI_Engineering
de_5720098195,pytorch,Germany,AI_Engineering
de_5720098195,kubernetes,Germany,AI_Engineering
de_5720098195,mlops,Germany,AI_Engineering
de_5720098195,ci/cd,Germany,AI_Engineering
de_5720098195,llm,Germany,AI_Engineering
de_5720098195,generative ai,Germany,AI_Engineering
de_5720098195,machine learning,Germany,AI_Engineering
de_5720146344,python,Germany,AI_Engineering
de_5720146344,pytorch,Germany,AI_Engineering
de_5720146344,kubernetes,Germany,AI_Engineering
de_5720146344,mlops,Germany,AI_Engineering
de_5720146344,ci/cd,Germany,AI_Engineering
de_5720146344,llm,Germany,AI_Engineering
de_5720146344,generative ai,Germany,AI_Engineering
de_5720146344,machine learning,Germany,AI_Engineering
de_5720146341,python,Germany,AI_Engineering
de_5720146341,pytorch,Germany,AI_Engineering
de_5720146341,kubernetes,Germany,AI_Engineering
de_5720146341,mlops,Germany,AI_Engineering
de_5720146341,ci/cd,Germany,AI_Engineering
de_5720146341,llm,Germany,AI_Engineering
de_5720146341,generative ai,Germany,AI_Engineering
de_5720146341,machine learning,Germany,AI_Engineering
de_5720146340,python,Germany,AI_Engineering
de_5720146340,pytorch,Germany,AI_Engineering
de_5720146340,kubernetes,Germany,AI_Engineering
de_5720146340,mlops,Germany,AI_Engineering
de_5720146340,ci/cd,Germany,AI_Engineering
de_5720146340,llm,Germany,AI_Engineering
de_5720146340,generative ai,Germany,AI_Engineering
de_5720146340,machine learning,Germany,AI_Engineering
de_5603762196,python,Germany,AI_Engineering
de_5603762196,scala,Germany,AI_Engineering
de_5603762196,llm,Germany,AI_Engineering
de_5603762196,generative ai,Germany,AI_Engineering
de_5603762196,machine learning,Germany,AI_Engineering
de_5603762196,prompt engineering,Germany,AI_Engineering
de_5546051091,python,Germany,AI_Engineering
de_5546051091,aws,Germany,AI_Engineering
de_5546051091,azure,Germany,AI_Engineering
de_5546051091,docker,Germany,AI_Engineering
de_5546051091,llm,Germany,AI_Engineering
de_5546051091,generative ai,Germany,AI_Engineering
de_5546051091,agile,Germany,AI_Engineering
de_5546051091,prompt engineering,Germany,AI_Engineering
de_5721484252,agile,Germany,AI_Engineering
de_5692969354,python,Germany,AI_Engineering
de_5692969354,aws,Germany,AI_Engineering
de_5692969354,azure,Germany,AI_Engineering
de_5692969354,docker,Germany,AI_Engineering
de_5692969354,llm,Germany,AI_Engineering
de_5692969354,generative ai,Germany,AI_Engineering
de_5692969354,agile,Germany,AI_Engineering
de_5692969354,prompt engineering,Germany,AI_Engineering
de_5722803096,python,Germany,AI_Engineering
de_5722803096,aws,Germany,AI_Engineering
de_5722803096,azure,Germany,AI_Engineering
de_5722803096,docker,Germany,AI_Engineering
de_5722803096,llm,Germany,AI_Engineering
de_5722803096,generative ai,Germany,AI_Engineering
de_5722803096,agile,Germany,AI_Engineering
de_5722803096,prompt engineering,Germany,AI_Engineering
de_5552276758,llm,Germany,AI_Engineering
de_5552276758,agile,Germany,AI_Engineering
de_5721484262,agile,Germany,AI_Engineering
de_5722803101,llm,Germany,AI_Engineering
de_5722803101,agile,Germany,AI_Engineering
de_5684386307,python,Germany,AI_Engineering
de_5684386307,scala,Germany,AI_Engineering
de_5684386307,pytorch,Germany,AI_Engineering
de_5684386307,spark,Germany,AI_Engineering
de_5684386307,mlops,Germany,AI_Engineering
de_5684386307,git,Germany,AI_Engineering
de_5684386307,llm,Germany,AI_Engineering
de_5684386307,generative ai,Germany,AI_Engineering
de_5684386307,deep learning,Germany,AI_Engineering
de_5684386307,machine learning,Germany,AI_Engineering
de_5579718641,python,Germany,AI_Engineering
de_5579718641,java,Germany,AI_Engineering
de_5579718641,tensorflow,Germany,AI_Engineering
de_5579718641,pytorch,Germany,AI_Engineering
de_5579718641,hugging face,Germany,AI_Engineering
de_5579718641,aws,Germany,AI_Engineering
de_5579718641,nlp,Germany,AI_Engineering
de_5579718641,llm,Germany,AI_Engineering
de_5579718641,deep learning,Germany,AI_Engineering
de_5579718641,machine learning,Germany,AI_Engineering
de_5579718641,rag,Germany,AI_Engineering
de_5579718641,prompt engineering,Germany,AI_Engineering
de_5662128075,python,Germany,AI_Engineering
de_5662128075,pytorch,Germany,AI_Engineering
de_5662128075,machine learning,Germany,AI_Engineering
de_5707245513,spark,Germany,AI_Engineering
de_5707245513,nlp,Germany,AI_Engineering
de_5707245513,machine learning,Germany,AI_Engineering
de_5707245513,reinforcement learning,Germany,AI_Engineering
de_5706518812,scala,Germany,AI_Engineering
de_5706518812,aws,Germany,AI_Engineering
de_5706518812,azure,Germany,AI_Engineering
de_5706518812,gcp,Germany,AI_Engineering
de_5706518812,docker,Germany,AI_Engineering
de_5706518812,kubernetes,Germany,AI_Engineering
de_5706518812,nlp,Germany,AI_Engineering
de_5706518812,api,Germany,AI_Engineering
de_5706505870,scala,Germany,AI_Engineering
de_5706505870,aws,Germany,AI_Engineering
de_5706505870,azure,Germany,AI_Engineering
de_5706505870,gcp,Germany,AI_Engineering
de_5706505870,docker,Germany,AI_Engineering
de_5706505870,kubernetes,Germany,AI_Engineering
de_5706505870,api,Germany,AI_Engineering
de_5711984800,python,Germany,AI_Engineering
de_5711984800,gcp,Germany,AI_Engineering
de_5711984800,docker,Germany,AI_Engineering
de_5711993591,scala,Germany,AI_Engineering
de_5711993591,aws,Germany,AI_Engineering
de_5711993591,azure,Germany,AI_Engineering
de_5711993591,gcp,Germany,AI_Engineering
de_5711993591,docker,Germany,AI_Engineering
de_5711993591,kubernetes,Germany,AI_Engineering
de_5711993591,api,Germany,AI_Engineering
de_5716225825,python,Germany,AI_Engineering
de_5716225825,gcp,Germany,AI_Engineering
de_5716225825,docker,Germany,AI_Engineering
de_5716225825,nlp,Germany,AI_Engineering
de_5716166494,scala,Germany,AI_Engineering
de_5716166494,aws,Germany,AI_Engineering
de_5716166494,azure,Germany,AI_Engineering
de_5716166494,gcp,Germany,AI_Engineering
de_5716166494,docker,Germany,AI_Engineering
de_5716166494,kubernetes,Germany,AI_Engineering
de_5716166494,api,Germany,AI_Engineering
de_5706443697,scala,Germany,AI_Engineering
de_5706443697,aws,Germany,AI_Engineering
de_5706443697,azure,Germany,AI_Engineering
de_5706443697,gcp,Germany,AI_Engineering
de_5706443697,docker,Germany,AI_Engineering
de_5706443697,kubernetes,Germany,AI_Engineering
de_5706443697,api,Germany,AI_Engineering
de_5706517197,python,Germany,AI_Engineering
de_5706517197,gcp,Germany,AI_Engineering
de_5706517197,docker,Germany,AI_Engineering
de_5720915918,scala,Germany,AI_Engineering
de_5720915918,aws,Germany,AI_Engineering
de_5720915918,azure,Germany,AI_Engineering
de_5720915918,gcp,Germany,AI_Engineering
de_5720915918,docker,Germany,AI_Engineering
de_5720915918,kubernetes,Germany,AI_Engineering
de_5720915918,api,Germany,AI_Engineering
de_5720905327,python,Germany,AI_Engineering
de_5720905327,gcp,Germany,AI_Engineering
de_5720905327,docker,Germany,AI_Engineering
de_5712009973,git,Germany,AI_Engineering
de_5712009973,ci/cd,Germany,AI_Engineering
de_5711980089,git,Germany,AI_Engineering
de_5711980089,ci/cd,Germany,AI_Engineering
de_5711987895,git,Germany,AI_Engineering
de_5711987895,ci/cd,Germany,AI_Engineering
de_5711978577,git,Germany,AI_Engineering
de_5711978577,ci/cd,Germany,AI_Engineering
de_5711971439,git,Germany,AI_Engineering
de_5711971439,ci/cd,Germany,AI_Engineering
de_5711972851,git,Germany,AI_Engineering
de_5711972851,ci/cd,Germany,AI_Engineering
de_5711984357,git,Germany,AI_Engineering
de_5711984357,ci/cd,Germany,AI_Engineering
de_5706436857,scala,Germany,AI_Engineering
de_5706436857,c++,Germany,AI_Engineering
de_5706436857,ci/cd,Germany,AI_Engineering
de_5716233713,scala,Germany,AI_Engineering
de_5716233713,c++,Germany,AI_Engineering
de_5716233713,ci/cd,Germany,AI_Engineering
